1,3,0,61.767705
2,2,2,158.430810
3,2,3,164.779940
4,0,3,175.672790
5,1,1,191.453465
6,0,3,223.119159
7,1,1,231.410388
8,0,1,296.730096
9,2,0,318.835450
10,0,3,318.960031
11,1,1,331.116437
12,3,0,409.146400
13,1,3,418.678286
14,2,0,428.195491
15,3,1,476.303453
16,1,2,508.279022
17,1,0,648.713989
18,2,0,654.576212
19,1,2,682.463872
20,1,3,696.547371
21,0,0,741.319668
22,0,3,929.316845
23,1,0,982.603738
24,2,1,1023.478110
25,0,3,1058.486738
26,0,3,1072.676872
27,3,1,1088.985168
28,0,1,1091.988717
29,1,2,1101.427901
30,1,1,1113.671239
31,0,0,1119.375743
32,3,1,1184.298365
33,0,2,1209.625636
34,3,0,1265.886744
35,3,3,1273.116143
36,1,0,1289.916298
37,1,3,1296.966366
38,1,3,1322.883248
39,3,2,1327.491203
40,3,1,1363.104135
41,1,1,1390.358730
42,1,2,1420.563268
43,1,0,1431.399946
44,3,0,1447.689740
45,0,0,1453.802836
46,0,2,1503.171762
47,2,3,1516.387088
48,2,2,1564.499006
49,3,0,1575.589201
50,0,1,1590.825451
51,0,0,1591.944442
52,1,3,1616.222134
53,2,2,1624.642278
54,2,2,1692.059422
55,0,2,1708.601702
56,0,3,1716.175327
57,0,1,1777.422606
58,1,2,1797.300161
59,0,1,1801.643996
60,0,2,1819.565026
61,0,1,1823.342650
62,1,1,1834.141320
63,2,1,1971.099150
64,2,0,2040.935010
65,0,0,2067.932822
66,3,0,2122.085231
67,1,2,2154.014694
68,1,3,2173.290411
69,0,2,2212.399218
70,3,2,2252.766991
71,0,2,2275.638913
72,0,2,2289.165707
73,2,1,2306.358612
74,0,0,2330.329922
75,0,0,2364.672215
76,0,0,2377.970604
77,1,0,2400.183058
78,3,0,2420.002144
79,1,2,2469.216476
80,1,3,2501.150861
81,1,3,2593.854413
82,1,1,2600.105036
83,3,0,2637.961229
84,0,0,2667.564069
85,0,0,2678.660326
86,1,1,2820.559740
87,1,3,2837.199997
88,3,3,2866.935130
89,3,0,2893.218186
90,2,1,2911.589741
91,0,3,2934.144867
92,2,1,2955.290290
93,3,0,2962.050719
94,3,2,2992.460004
95,1,0,3018.622856
96,2,0,3077.722511
97,3,2,3120.331196
98,1,2,3121.358167
99,3,2,3130.089691
100,2,1,3133.575219
101,1,2,3223.736265
102,0,0,3229.643534
103,1,2,3238.275190
104,2,2,3239.334448
105,3,3,3330.962828
106,3,3,3361.412040
107,2,2,3389.147328
108,3,3,3478.676210
109,1,3,3480.428356
110,0,0,3491.578756
111,2,3,3538.976049
112,3,0,3682.340818
113,0,3,3691.744136
114,0,3,3697.829475
115,0,2,3704.111551
116,2,1,3721.745013
117,2,2,3757.272813
118,2,3,3758.712811
119,1,3,3759.688499
120,3,3,3764.997719
121,2,2,3822.303311
122,1,3,3843.918766
123,0,3,3894.565980
124,1,3,4029.728891
125,1,2,4054.081574
126,1,3,4067.946375
127,0,1,4075.342332
128,0,0,4129.994739
129,1,2,4132.381618
130,1,0,4136.000903
131,2,1,4174.045254
132,2,2,4189.371697
133,3,0,4220.688779
134,3,3,4257.640260
135,1,2,4261.410594
136,2,0,4286.391578
137,1,1,4329.879773
138,1,2,4423.685898
139,0,0,4523.075397
140,1,1,4567.851619
141,0,1,4568.566762
142,1,3,4588.449483
143,3,0,4595.295560
144,1,1,4619.672760
145,0,2,4669.260939
146,1,0,4671.945494
147,2,1,4769.325792
148,2,1,4781.886275
149,2,3,4784.527264
150,1,2,4807.554488
151,1,1,4825.034798
152,3,1,4902.572628
153,2,1,4955.534100
154,1,2,5055.005469
155,2,2,5098.655662
156,2,3,5127.649888
157,3,0,5210.606295
158,0,1,5233.051517
159,1,0,5272.129001
160,0,0,5291.261596
161,0,3,5327.687248
162,3,2,5339.794917
163,1,1,5376.283025
164,3,1,5388.032466
165,0,2,5427.253380
166,2,1,5444.089532
167,2,0,5456.503974
168,3,3,5476.019118
169,0,3,5499.185373
170,0,2,5506.095079
171,1,1,5593.997702
172,0,1,5601.029393
173,1,0,5664.373357
174,0,1,5664.894846
175,0,2,5669.580045
176,2,0,5693.227670
177,1,2,5729.595725
178,0,0,5767.105104
179,0,2,5788.212032
180,0,0,5805.630867
181,1,3,5819.939241
182,3,1,5856.085683
183,3,1,5875.130453
184,1,3,5916.749210
185,2,1,5934.555033
186,0,3,5949.724479
187,3,2,5954.317998
188,2,0,5981.195106
189,0,0,6142.056930
190,2,3,6179.724091
191,1,2,6199.807409
192,1,0,6206.551304
193,1,0,6214.060588
194,3,0,6221.554142
195,3,3,6246.681272
196,3,3,6258.145691
197,3,0,6265.500132
198,0,2,6286.569926
199,2,0,6308.855839
200,0,3,6329.372527
201,1,0,6332.590148
202,1,3,6434.356781
203,3,0,6577.891139
204,3,2,6642.641702
205,3,3,6653.679048
206,2,3,6656.670895
207,1,3,6680.346670
208,0,2,6691.619317
209,2,3,6706.933341
210,2,2,6749.373158
211,2,0,6753.255384
212,3,3,6809.418492
213,3,1,6829.470606
214,1,2,6851.608532
215,3,3,6959.333632
216,0,0,7004.018591
217,3,0,7128.108626
218,1,0,7133.670806
219,0,1,7193.566847
220,2,3,7373.598924
221,1,1,7415.760663
222,2,2,7480.256586
223,3,1,7537.152955
224,3,0,7546.710656
225,1,3,7594.701645
226,0,3,7600.076435
227,3,2,7634.366355
228,2,0,7638.099736
229,1,0,7691.784462
230,0,2,7724.360162
231,2,2,7732.882748
232,0,3,7740.810321
233,1,0,7747.072091
234,1,2,7751.333977
235,0,2,7756.872545
236,1,3,7807.019217
237,2,2,7831.057662
238,0,2,7903.446009
239,0,2,7937.224325
240,1,0,7939.565748
241,1,1,8139.631746
242,2,3,8162.006568
243,0,0,8191.780207
244,0,2,8200.665876
245,3,2,8226.888819
246,0,0,8256.033156
247,1,2,8261.336588
248,3,1,8311.436767
249,3,2,8317.904652
250,2,1,8333.884423
251,1,3,8426.981722
252,3,3,8474.120195
253,2,1,8494.340043
254,1,3,8564.064679
255,1,0,8597.621836
256,2,3,8598.056361
257,2,3,8608.760004
258,0,2,8623.575769
259,1,0,8796.968403
260,0,2,8802.164971
261,1,2,8820.710407
262,0,3,8876.914727
263,0,2,8894.153122
264,0,3,8896.982949
265,0,1,8993.830238
266,1,2,8995.941453
267,1,1,9021.468905
268,1,0,9059.687213
269,3,1,9098.821986
270,3,2,9139.351689
271,0,0,9153.659661
272,3,0,9166.864681
273,1,2,9183.765989
274,0,2,9199.951423
275,0,3,9219.683270
276,3,0,9245.504893
277,0,0,9325.147437
278,2,0,9362.048279
279,3,0,9393.138515
280,2,3,9395.708435
281,2,0,9429.778910
282,2,0,9560.748215
283,1,3,9588.207151
284,0,2,9616.738020
285,2,2,9617.019214
286,1,0,9634.567523
287,2,1,9668.128240
288,0,0,9716.035910
289,2,3,9716.430161
290,3,2,9719.189017
291,0,0,9755.778635
292,0,1,9806.631779
293,0,1,9814.589710
294,1,2,9852.855068
295,0,1,9853.609445
296,3,2,9939.118104
297,3,1,9950.093774
298,3,1,9969.856836
299,1,3,10029.700401
300,2,3,10039.792159
301,2,2,10090.934265
302,3,3,10120.129033
303,0,0,10185.594962
304,0,2,10244.896949
305,2,1,10270.227731
306,3,3,10307.219073
307,2,0,10324.862187
308,2,3,10325.576292
309,2,3,10337.830505
310,2,1,10347.694647
311,2,0,10363.747312
312,1,3,10395.370459
313,2,0,10416.443681
314,2,0,10442.710510
315,0,3,10483.055137
316,3,0,10489.333770
317,2,1,10528.512195
318,2,1,10541.483822
319,1,3,10616.282287
320,1,0,10714.993671
321,0,0,10802.837153
322,1,0,10940.383654
323,1,2,10990.138027
324,2,0,11079.586491
325,0,2,11096.931140
326,3,2,11168.293096
327,3,2,11191.433052
328,1,0,11231.835759
329,3,2,11250.542336
330,3,0,11250.587134
331,2,2,11356.673734
332,0,1,11375.844254
333,3,3,11382.071765
334,0,2,11409.931742
335,3,3,11418.153740
336,2,3,11446.439044
337,2,0,11518.670599
338,3,0,11619.592939
339,2,0,11644.555305
340,1,3,11779.801847
341,0,2,11817.470526
342,2,1,11819.207531
343,0,2,11830.230479
344,1,3,11875.766193
345,0,2,11891.100581
346,1,1,12028.750706
347,3,1,12043.248142
348,2,1,12090.989537
349,0,3,12242.213679
350,0,0,12249.120328
351,2,3,12298.133977
352,2,2,12301.383236
353,3,1,12310.820141
354,2,0,12337.203034
355,1,2,12358.167955
356,3,0,12405.615561
357,1,0,12489.448157
358,2,3,12514.968944
359,1,3,12516.728782
360,0,1,12572.760457
361,0,3,12577.146325
362,2,2,12581.936412
363,0,1,12638.651189
364,0,3,12694.953552
365,3,1,12796.618399
366,0,3,12835.051520
367,3,2,12911.395383
368,2,1,12966.725075
369,0,3,13039.997050
370,2,3,13167.492263
371,0,3,13216.326906
372,0,2,13225.268329
373,2,0,13231.048565
374,3,1,13234.075325
375,3,2,13300.209248
376,3,3,13439.690480
377,2,1,13442.770731
378,1,2,13458.330767
379,1,1,13470.174334
380,3,1,13494.492164
381,0,0,13495.555492
382,3,2,13532.547953
383,3,2,13534.028487
384,1,0,13581.921286
385,3,2,13675.404291
386,0,2,13677.115082
387,1,2,13797.079912
388,1,3,13797.268783
389,3,1,13825.907794
390,2,0,13877.910780
391,3,1,13966.300528
392,1,1,14026.212230
393,0,3,14062.100377
394,3,1,14201.252638
395,0,0,14263.510539
396,2,2,14270.746568
397,1,3,14292.919379
398,3,2,14317.454969
399,0,2,14345.607746
400,1,2,14354.802870
401,2,3,14362.514213
402,0,1,14377.078736
403,1,1,14396.695024
404,0,2,14398.384244
405,1,2,14469.126429
406,3,2,14493.799587
407,2,3,14568.485966
408,3,1,14590.409313
409,2,3,14691.134655
410,0,0,14738.339521
411,0,2,14745.321971
412,0,2,14749.985931
413,1,0,14794.624233
414,0,1,14852.121108
415,1,3,14931.211013
416,1,1,14943.092221
417,1,0,14943.218447
418,1,3,14955.193057
419,1,1,14988.623358
420,3,2,15021.133566
421,1,3,15038.838333
422,1,1,15057.758434
423,2,3,15068.738982
424,2,1,15083.618770
425,0,0,15105.110713
426,1,0,15109.180332
427,3,3,15255.983147
428,3,0,15272.364410
429,0,1,15283.517234
430,3,3,15289.172029
431,2,3,15290.664107
432,0,2,15294.239361
433,3,1,15383.533937
434,1,2,15386.179255
435,2,0,15438.391001
436,1,2,15439.808346
437,0,2,15450.714790
438,3,2,15451.263340
439,3,0,15451.657058
440,3,0,15478.965557
441,0,3,15498.756056
442,1,3,15508.991427
443,2,1,15580.009589
444,3,2,15582.779494
